,Species,Owner,Country.of.Origin,Farm.Name,ICO.Number,Company,Number.of.Bags,Bag.Weight,Harvest.Year,Processing.Method,Color,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,TotalScore
1188,Arabica,juan luis alvarado romero,Guatemala,el chile,11-973-94,mercon guatemala s.a.,275,69 kg,2015,Washed / Wet,Green,7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,0.11,0,0,6,m,1300,1800,1550,79.17
1189,Arabica,brent hall,Costa Rica,,1,s&d coffee and tea,1,2 kg,2012,Washed / Wet,None,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,0.1,5,0,20,m,NA,NA,NA,79.17
1190,Arabica,israel eduardo paz garcia,Mexico,la tejeria,0,cafeorganico.mx,10,1 kg,2012,Washed / Wet,None,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10,10,7.17,0.14,0,0,8,m,1550,1550,1550,79.17
1191,Arabica,julio cesar robles flores,Mexico,el delirio,2728,,53,1 kg,2012,Washed / Wet,Green,7.17,6.92,6.92,7.08,7.17,7,10,10,10,6.92,0.14,0,0,34,m,1450,1450,1450,79.17
1192,Arabica,masamichi hiroike,Mexico,various,016/2362/0057,,250,6,08/09 crop,,,6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,6.92,0.01,0,0,8,m,1200,1200,1200,79.17
1193,Arabica,juan luis alvarado romero,Guatemala,las merceditas,11/23/0693,"unex guatemala, s.a.",50,69 kg,2017,Washed / Wet,Green,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,0.1,0,0,1,m,1700,1700,1700,79.08
1194,Arabica,german negron,United States (Puerto Rico),hacienda caracolillo,,"hacienda alto grande, llc.",18,5 lbs,2013,Washed / Wet,Green,7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,0.13,0,0,0,ft,853.44,853.44,853.44,79.08
1195,Arabica,israel eduardo paz garcia,Mexico,huanacaxtle,1405792893,cafeorganico.mx,13,1 kg,2012,Washed / Wet,None,7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,6.83,0.16,0,0,2,m,1500,1500,1500,79.08
1196,Arabica,juana rodriguez gutierrez,Mexico,las palmas,1207093598,productores e industrializadores de café orgánico la fe s.c. de r.l.,10,1 kg,2012,Washed / Wet,Green,7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,6.92,0.11,0,0,45,m,1100,1100,1100,79.08
1197,Arabica,balbino ramirez flores,Mexico,el desmoronado,0,,10,1 kg,2012,Washed / Wet,Bluish-Green,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10,7.25,0.1,0,0,0,m,1200,1200,1200,79.08
1198,Arabica,racafe & cia s.c.a,,,3-37-1980,,149,70 kg,,,,6.75,6.75,6.42,6.83,7.58,7.5,10,10,10,7.25,0.1,0,0,3,m,NA,NA,NA,79.08
1199,Arabica,juan luis alvarado romero,Guatemala,various,11-951-388,outspan guatemala s.a.,250,69 kg,2014,Washed / Wet,Green,7.33,7.17,6.58,7.42,7.08,6.83,10,10,10,6.58,0.12,0,0,3,ft,1219.2,1219.2,1219.2,79
1200,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,13-117-87,cafes finos de exportacion s de r.l.,275,2 kg,2014,Washed / Wet,Green,7,7,7,7,7,7,10,10,10,7,0.11,0,0,12,m,1350,1350,1350,79
1201,Arabica,sustainable harvest coffee,Peru,,030-0582-0050,sustainable harvest,280,69 kg,2012,Washed / Wet,,7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,7,0,0,0,4,m,1400,1400,1400,79
1202,Arabica,gonzalo de aquino flores,Mexico,,0,café monteabuelo s.a. de c.v.,14,1 kg,2012,Natural / Dry,None,6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,7,0.12,0,0,12,m,1300,1300,1300,79
1203,Arabica,israel eduardo paz garcia,Mexico,el sauce,2074632,cafeorganico.mx,16,1 kg,2012,Semi-washed / Semi-pulped,Green,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,0.14,3,0,17,m,1550,1550,1550,79
1204,Arabica,juan avenamar rodriguez funez,Mexico,pico del oro,F07016865,café pico de loro,120,1 kg,2012,Washed / Wet,Green,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,0.14,7,0,38,m,12,12,12,79
1205,Arabica,alfredo bojalil,Mexico,santa teresa,2222,ecomtrading,250,1 kg,2013,Washed / Wet,Green,7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,7,0.12,0,0,8,m,1300,1300,1300,78.92
1206,Arabica,israel eduardo paz garcia,Mexico,la pandora,0,cafeorganico.mx,14,1 kg,2012,Washed / Wet,None,7.5,7,6.92,7.08,6.92,6.75,10,10,10,6.75,0.16,0,0,0,m,1400,1400,1400,78.92
1207,Arabica,"exportadora atlantic, s.a.",Nicaragua,finca las marías,017-053-0211/053-0212,exportadora atlantic s.a,1,1 kg,2016,Other,Green,7.17,7,6.92,7,7,7,10,10,10,6.75,0.1,0,2,4,m,1100,1100,1100,78.83
1208,Arabica,eileen koyanagi,United States (Hawaii),,Specialty Coffee Association of America,kona pacific farmers cooperative,11,2 lbs,2013,Natural / Dry,Green,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,0.12,5,0,8,ft,NA,NA,NA,78.75
1209,Arabica,juan luis alvarado romero,Guatemala,la castellana,11/23/1020,"unex guatemala, s.a.",250,69 kg,2013,Washed / Wet,Green,7.33,7.08,6.33,7.25,7,7,10,10,10,6.75,0.12,1,0,8,ft,1310.64,1310.64,1310.64,78.75
1210,Arabica,octavio augusto diaz trejo,Mexico,"la patrona, el trebol, la cadena",0,empagri s.p.r. de r.l. de c.v.,20,1 kg,2012,Washed / Wet,Green,7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,0.14,0,0,0,m,1320,1320,1320,78.75
1211,Arabica,damaso martinez perez,Mexico,el tesoro,0,,35,1 kg,2012,Semi-washed / Semi-pulped,None,7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,7,0.14,0,0,0,m,1250,1250,1250,78.75
1212,Arabica,"productores de especialidad emiliano zapeata, spr.",Mexico,los encinos,11042707999,,10,1 kg,2012,Washed / Wet,,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,0.12,0,0,0,m,1350,1350,1350,78.75
1213,Arabica,adam ciruli ye,China,alicia's farm,LOUIS88,yunnan louis herbs r& d center,1,2 kg,2013,Washed / Wet,Green,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,7.08,0,0,0,5,m,1850,1850,1850,78.67
1214,Arabica,juan garcia hernandez,Mexico,los pinos,1104374276,,20,1 kg,2012,Washed / Wet,None,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,0.13,0,0,2,m,1150,1150,1150,78.67
1215,Arabica,"exportadora atlantic, s.a.",Nicaragua,los saltarines,017-053-0046,exportadora atlantic s.a,275,69 kg,2016,,Green,7.08,7,6.75,6.83,7.08,6.92,10,10,10,6.92,0.1,1,5,7,m,NA,NA,NA,78.58
1216,Arabica,"exportadora atlantic, s.a.",Nicaragua,,017-053,exportadora atlantic s.a,275,2 kg,2014,Natural / Dry,Green,6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,6.67,0.11,1,0,1,m,NA,NA,NA,78.58
1217,Arabica,juan luis alvarado romero,Guatemala,various,11/951/388,outspan guatemala s.a.,250,69 kg,2014,Washed / Wet,Green,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,0.12,0,0,3,ft,1219.2,1219.2,1219.2,78.58
1218,Arabica,"lin, che-hao krude 林哲豪",Taiwan,kan tou mountain coffee 崁頭山咖啡館,Taiwan,"red on tree co., ltd.",50,20 kg,2013,Washed / Wet,Green,6.83,6.75,7.17,7.25,7,6.92,10,10,10,6.67,0.1,0,0,0,m,800,800,800,78.58
1219,Arabica,alfredo bojalil,Mexico,grapos el porvenir,1506502938,ecomtrading,250,1 kg,2012,Washed / Wet,Green,7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,0.13,0,0,1,m,1400,1400,1400,78.58
1220,Arabica,organizaciones de productores de cafe colimense,Mexico,cofradia,"703817078, 703817042, 700137443",organizaciones de productores de cafe colimense sa de cv,50,1 kg,2012,Washed / Wet,,7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,0.1,0,0,1,m,1300,1300,1300,78.58
1221,Arabica,kona pacific farmers cooperative,United States (Hawaii),kona farms,HDOA 210542,,8,100 lbs,,,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10,7.25,0,0,0,0,ft,NA,NA,NA,78.58
1222,Arabica,kurt kappeli,Mexico,various,0016-2795-0008,unión de ejidos san fernando,280,69 kg,2014,Washed / Wet,Green,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,0,0,0,0,m,1600,1600,1600,78.5
1223,Arabica,rosario miguel hernandez,Mexico,finca sego,0,villa talea café,10,1 kg,2012,Washed / Wet,None,7.08,6.83,6.83,7,7,6.92,10,10,10,6.83,0.12,0,0,14,m,1400,1400,1400,78.5
1224,Arabica,francisco ruiz nunez,Mexico,cerca de los angeles,1506868415,,20,1 kg,2012,Washed / Wet,Green,7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,6.92,0.13,1,0,3,m,1200,1200,1200,78.5
1225,Arabica,bourbon specialty coffees,Brazil,santa maria,002/4542/0213,bourbon specialty coffees,300,60 kg,2014/2015,Natural / Dry,Green,6.83,7,6.92,7.08,6.92,6.83,10,10,10,6.83,0.12,3,0,4,m,NA,NA,NA,78.42
1226,Arabica,israel eduardo paz garcia,Mexico,el naranjo,0,cafeorganico.mx,10,1 kg,2012,Washed / Wet,None,7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,0.14,0,0,0,m,1500,1500,1500,78.42
1227,Arabica,eileen koyanagi,United States (Hawaii),,K#1 21614,kona pacific farmers cooperative,5,100 lbs,2014,Natural / Dry,Bluish-Green,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,0.1,0,0,0,ft,NA,NA,NA,78.33
1228,Arabica,juan luis alvarado romero,Guatemala,various,11-951-136,outspan guatemala s.a.,275,69 kg,2014,Washed / Wet,Green,7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,0.1,0,0,2,ft,1219.2,1219.2,1219.2,78.33
1229,Arabica,juan luis alvarado romero,Guatemala,el sacramento,11/23/0334,"unex guatemala, s.a.",250,1 kg,2012,Washed / Wet,Green,7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,0.11,1,0,4,ft,1310.64,1310.64,1310.64,78.33
1230,Arabica,pablo cervantes morelos        ,Mexico,llano hermoso,0,asociación agricola local de productores de café de huautla de jimenez        ,100,1 kg,2012,Natural / Dry,Green,7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,0.13,31,0,47,m,1300,1300,1300,78.33
1231,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,11/23/0101,"unex guatemala, s.a.",250,1 kg,2012,Washed / Wet,Green,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,0.11,0,0,9,m,NA,NA,NA,78.33
1232,Arabica,eileen koyanagi,United States (Hawaii),,KP120314,kona pacific farmers cooperative,18,100 lbs,2014,Natural / Dry,Green,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,0.11,2,0,8,ft,NA,NA,NA,78.25
1233,Arabica,kona pacific farmers cooperative,United States (Hawaii),,2209401 KONA PRIME,kona pacific farmers cooperative,5,100 lbs,2012,Natural / Dry,Green,7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,0.11,4,0,31,ft,NA,NA,NA,78.25
1234,Arabica,sanjava coffee,Indonesia,various,,pt. shriya artha nusantara,2,1 kg,2016,Washed / Wet,,6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,6.83,0.13,0,0,1,m,1300,1300,1300,78.17
1235,Arabica,gustavo amieva gonzalez,Mexico,,1104341113,,320,1 kg,2012,Washed / Wet,Green,7.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,6.75,0.11,0,0,3,m,1050,1050,1050,78.08
1236,Arabica,"lin, che-hao krude 林哲豪",Taiwan,大鋤花間 (hoe vs. flower coffee farm),Taiwan,taiwan coffee laboratory,8,10 kg,2016,Washed / Wet,Green,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10,10,7.25,0,3,0,4,m,650,650,650,78
1237,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,13-117-88,cafes finos de exportacion s de r.l.,275,2 kg,2014,Natural / Dry,Green,6.83,7,6.67,7,7,6.83,10,10,10,6.67,0.11,2,0,6,m,1350,1350,1350,78
1238,Arabica,eileen koyanagi,United States (Hawaii),,KF 21614,kona pacific farmers cooperative,5,100 lbs,2014,Natural / Dry,Green,7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,7.33,0.12,2,0,3,ft,NA,NA,NA,78
1239,Arabica,juan luis alvarado romero,Guatemala,various,11-951-136,outspan guatemala s.a.,275,69 kg,2014,Washed / Wet,Green,7.42,7.25,6.83,7.33,7,6.92,9.33,9.33,9.33,7.25,0.1,1,0,2,ft,1219.2,1219.2,1219.2,78
1240,Arabica,samuel eli gurel,China,hani,na,greenhouse coffee china,16,2 kg,2013,Washed / Wet,Green,7.33,7.17,6.92,7.08,7.33,7,9.33,9.33,9.33,7.17,0.1,0,0,28,m,1200,1200,1200,78
1241,Arabica,juan luis alvarado romero,Guatemala,la union monte verde,11/9772/3,"unex guatemala, s.a.",250,69 kg,2013,Washed / Wet,Green,7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,0.11,3,0,9,ft,1310.64,1310.64,1310.64,78
1242,Arabica,alejandro garcia palacios,Mexico,finca la fortuna,1506558883,industrializadora de kaffee andes s.a. de c.v.,10,1 kg,2012,Washed / Wet,Green,7.25,7.33,7,7,7.25,7.08,10,10,8,7.08,0.12,2,0,7,m,850,850,850,78
1243,Arabica,mao-heng chu,Colombia,,03/01/1632,,202,70 kg,,,Green,7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,7.08,0.1,1,0,3,m,NA,NA,NA,78
1244,Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,several,5-545-0007,santa laura exportadora de cafe s.l.e.c. s.a.,250,1 kg,2014,Washed / Wet,Green,7.5,7.25,7.42,7,7.08,6.83,8.67,9.33,10,6.83,0.12,2,0,4,m,1200,1200,1200,77.92
1245,Arabica,gustavo abarca solis,Mexico,el regadito,0,,50,1 kg,2012,Washed / Wet,Green,7.42,7.25,7,7,7.25,7.08,8,10,10,6.92,0.11,0,0,3,m,1248,1248,1248,77.92
1246,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,11/23/0121,"unex guatemala, s.a.",250,1 kg,2012,Washed / Wet,Green,7.17,6.17,6.17,7.08,7.33,6.83,10,10,10,7.17,0.11,0,0,7,m,NA,NA,NA,77.92
1247,Arabica,"bencafe, s. a.",Nicaragua,el brigadum - la coronela,16039,"beneficiadora norteña de cafe, s. a. (bencafe)",275,69 kg,2016,,Bluish-Green,7.42,7,7,7.17,7.08,7,9.33,8.67,10,7.17,0.1,0,0,0,m,1000,1000,1000,77.83
1248,Arabica,cafe politico,Brazil,,n/a,green mountain coffee,1,5 lbs,2014,Washed / Wet,,7,6.75,6.67,6.83,7.08,6.83,10,10,10,6.67,0.11,0,0,2,m,NA,NA,NA,77.83
1249,Arabica,juan luis alvarado romero,Guatemala,el sacramento,11/23/0333,"unex guatemala, s.a.",250,1 kg,2013,Washed / Wet,Green,7,6.83,6.67,7.17,6.83,6.83,10,10,10,6.5,0.11,0,0,2,ft,1310.64,1310.64,1310.64,77.83
1250,Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan gaoyuan village chief manor coffee tainan, taiwan 台灣台南東山高原村長莊園咖啡",Taiwan,"red on tree co., ltd.",100,10 kg,2012,Washed / Wet,Bluish-Green,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10,6.67,0.11,0,0,0,m,750,800,775,77.67
1251,Arabica,kona pacific farmers cooperative,United States (Hawaii),,KP3150140,kona pacific farmers cooperative,5,100 lbs,2013,Natural / Dry,Green,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6,7.58,0.12,1,0,5,ft,NA,NA,NA,77.58
1252,Arabica,stephany escamilla femat,Mexico,rancho los laureles,110548082,,23,1 kg,2012,Washed / Wet,Green,7.17,6.75,6.58,6.75,6.83,6.75,10,10,10,6.67,0.13,0,0,3,m,1300,1300,1300,77.5
1253,Arabica,juan luis alvarado romero,Guatemala,la esperanza y anexos,11/426/1,"unex guatemala, s.a.",250,1 kg,2013,Washed / Wet,Green,7.08,6.92,6.33,7,6.92,7,10,10,10,6.17,0.11,2,0,15,ft,1310.64,1310.64,1310.64,77.42
1254,Arabica,ipanema coffees,Brazil,fazenda capoeirnha,002/1660/0080,ipanema coffees,320,60 kg,2017 / 2018,Natural / Dry,Green,7.5,7.33,7.42,7.58,7.58,6.92,8,8,10,7,0,0,0,3,m,890,890,890,77.33
1255,Arabica,juan luis alvarado romero,Guatemala,various,11-951-136,outspan guatemala s.a.,275,69 kg,2014,Washed / Wet,Green,7.33,7,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,0.1,1,0,2,ft,1219.2,1219.2,1219.2,77.33
1256,Arabica,israel eduardo paz garcia,Mexico,el naranjo,0,cafeorganico.mx,10,1 kg,2012,Washed / Wet,None,7.33,7,6.67,7,6.92,6.92,9.33,9.33,10,6.83,0.15,4,0,5,m,1500,1500,1500,77.33
1257,Arabica,myriam kaplan-pasternak,Haiti,mixed,,haiti coffee,1,4 lbs,2013,Washed / Wet,,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10,10,6.83,0.1,0,0,1,m,400,1250,825,77.25
1258,Arabica,eileen koyanagi,United States (Hawaii),,Specialty Coffee Association of America,kona pacific farmers cooperative,9,2 lbs,2013,Natural / Dry,Green,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10,6.75,0.12,1,0,5,ft,NA,NA,NA,77.25
1259,Arabica,alejandro garcia palacios,Mexico,finca los andes,1506558882,industrializadora de kaffee andes s.a. de c.v.,10,1 kg,2012,Washed / Wet,Green,7.08,7,7,7.25,7.33,7.25,8.67,8.67,10,6.92,0.12,1,0,11,m,1200,1200,1200,77.17
1260,Arabica,andrew bowman,Peru,"producer group (approx. 1,000 farmers)",30,"tony's coffee and teas, inc.",275,2 kg,2014,Washed / Wet,Green,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,0,7,0,9,m,900,1500,1200,77
1261,Arabica,joshua marsceau,India,,14/7/2015/172,olam japan,20,50 kg,2016,Natural / Dry,Green,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10,6.67,7.42,0,0,7,0,m,NA,NA,NA,76.83
1262,Arabica,masamichi hiroike,Mexico,various,016/2362/0051,,250,6,08/09 crop,,,6.67,6.33,6.42,6.83,7,6.92,10,10,10,6.58,0,0,0,0,m,1200,1200,1200,76.75
1263,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,11/23/2001,asociación nacional del café - anacafe -,250,2 kg,2012,Washed / Wet,None,6.42,6.5,6.5,7.33,6.33,6.92,10,10,10,6.5,0.12,0,0,4,m,NA,NA,NA,76.5
1264,Arabica,homero antonio de anda andrade,Mexico,,0,exportadora moretto s.a. de c.v.,10,1 kg,2012,Washed / Wet,Green,7.17,6.58,6.58,7,7.25,6.58,9.33,9.33,10,6.58,0.13,0,0,14,m,1100,1100,1100,76.42
1265,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,11/23/0394,"unex guatemala, s.a.",250,69 kg,2012,Washed / Wet,Green,7.5,7,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7,0.11,0,0,8,ft,1310.64,1310.64,1310.64,76.33
1266,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,11/23/0101,eduardo ambrocio,250,2 kg,2011/2012,Washed / Wet,,6.17,6.5,6.5,7.17,7,6.83,10,10,10,6.17,0.11,0,0,5,m,NA,NA,NA,76.33
1267,Arabica,eileen koyanagi,United States (Hawaii),,KPBP 21114,kona pacific farmers cooperative,2,100 lbs,2014,Natural / Dry,Green,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,0,0,0,0,ft,NA,NA,NA,76.25
1268,Arabica,eileen koyanagi,United States (Hawaii),,Specialty Coffee Association,kona pacific farmers cooperative,6,100 lbs,2013,Natural / Dry,Bluish-Green,7.5,7.33,7.33,7.58,7.67,7.25,8,8,8,7.5,0,0,0,3,ft,NA,NA,NA,76.17
1269,Arabica,israel eduardo paz garcia,Mexico,agua de la mariposa,1405792248,cafeorganico.mx,11,1 kg,2012,Washed / Wet,None,7.42,7,6.83,7.08,6.92,6.83,7.33,10,10,6.75,0.16,2,0,4,m,1400,1400,1400,76.17
1270,Arabica,william ho,Indonesia,1,1,,15,2 kg,2011,Natural / Dry,None,7.33,7,6.5,6.08,7.58,6.33,9.33,10,9.33,6.67,0.12,4,0,26,m,3500,3500,3500,76.17
1271,Arabica,guillermo eduardo bobadilla muguira,Mexico,finca tepictla,1104372556,el mejor café,20,1 kg,2012,Washed / Wet,Green,7.08,6.83,6.83,7.17,7.17,7.08,10,7.33,10,6.58,0.12,0,0,12,m,1250,1250,1250,76.08
1272,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,13-117-87,cafes finos de exportacion s de r.l.,275,2 kg,2014,Natural / Dry,Green,6.83,6.83,6.67,6.83,7,6.83,9.33,8.67,10,7,0.11,0,0,7,m,1350,1350,1350,76
1273,Arabica,ana gonzales,Philippines,various,0,prime3,1,2 kg,2012,Washed / Wet,Green,6.83,6.5,6.5,6.92,6.75,7,9.33,10,9.33,6.67,0.12,0,0,2,m,1000,1000,1000,75.83
1274,Arabica,volcafe ltda. - brasil,Brazil,,,volcafe ltda.,440,59 kg,2017 / 2018,Natural / Dry,Green,7.17,7,6.83,7.5,7.17,7,8,8,10,7,0.11,0,1,6,m,NA,NA,NA,75.67
1275,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,11/23/0768,"unex guatemala, s.a.",250,1 kg,2012,Washed / Wet,Green,7.92,7.58,7.17,7.58,7.33,7.17,8,8,8,6.83,0.11,0,0,15,ft,1310.64,1310.64,1310.64,75.58
1276,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,11/23/0121,"unex guatemala, s.a.",250,1 kg,2012,Washed / Wet,,6.67,6.5,6.33,7,7.17,6.75,8.67,10,10,6.5,0.12,0,0,10,m,NA,NA,NA,75.58
1277,Arabica,juana rodriguez gutierrez,Mexico,la joya,1207093598,productores e industrializadores de café orgánico la fe s.c. de r.l.,10,1 kg,2012,Washed / Wet,Green,7.5,7.25,6.92,7,7.17,6.83,8,8,10,6.83,0.11,4,0,20,m,1100,1100,1100,75.5
1278,Arabica,francisco hernandez lorenzo,Mexico,"zaragoza, montelibano, pamal navil",2670,sposel s. de s.s.,100,1 kg,2012,Washed / Wet,Green,7.17,6.92,6.67,6.83,7.25,7.75,10,6,10,6.58,0.11,0,0,20,m,1200,1200,1200,75.17
1279,Arabica,montegrande,Mexico,finca monte grande,F07008657,cafe montegrande,36,1 kg,2012,Washed / Wet,,7.25,6.83,6.67,7.08,7.17,6.83,10,6.67,10,6.67,0.12,0,0,8,m,1100,1100,1100,75.17
1280,Arabica,martin jimenez casiano,Mexico,peña campana,3,union regional de cafeticultores de la mazateca alta,18,1 kg,2012,Washed / Wet,Bluish-Green,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10,6.75,0.13,23,0,29,m,1280,1280,1280,75.17
1281,Arabica,"grupo juvenil magtayani, ac",Mexico,la cruz,0,grupo juvenil magtayani ac,43,1 kg,2012,Washed / Wet,Green,7,6.92,6.75,6.92,7.17,6.83,10,6.67,10,6.75,0.14,15,0,7,m,850,850,850,75
1282,Arabica,israel eduardo paz garcia,Mexico,el limón,0,cafeorganico.mx,14,1 kg,2012,Washed / Wet,None,7.08,6.75,6.58,7,7,6.75,8.67,8.67,10,6.42,0.17,0,0,6,m,1500,1500,1500,74.92
1283,Arabica,pablo enrique martinez gama,Mexico,la orduña,1104362940,,20,1 kg,2012,Washed / Wet,Green,7.33,6.75,6.67,7.25,7.5,7,10,5.33,10,7,0.12,0,0,30,m,1250,1250,1250,74.83
1284,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,11/23/0122,"unex guatemala, s.a.",250,1 kg,2012,Washed / Wet,,6.75,6.5,6.17,7,7.25,6.75,8,10,10,6.33,0.11,0,0,8,m,NA,NA,NA,74.75
1285,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,11/23/0101,"unex guatemala, s.a.",250,1 kg,2012,Washed / Wet,,6.75,6.67,6.17,7.17,7,6.58,8,10,10,6.42,0.11,0,0,10,m,NA,NA,NA,74.75
1286,Arabica,nestor mendez gomez,Mexico,sierra madre,016-2129,cesmach s.c.,275,1 kg,2013,Washed / Wet,Green,7.08,7,6.83,7.5,7.33,6.83,8,7.33,10,6.75,0.12,0,0,7,m,1700,1700,1700,74.67
1287,Arabica,eileen koyanagi,United States (Hawaii),,KPBP 022414,kona pacific farmers cooperative,3,100 lbs,2014,Natural / Dry,Blue-Green,7.5,7.25,7,7.25,7.42,7.33,8,8.67,6.67,7.33,0,1,0,2,ft,NA,NA,NA,74.42
1288,Arabica,juan luis alvarado romero,Guatemala,la castellana,11/23/0796,"unex guatemala, s.a.",250,69 kg,2013,Washed / Wet,Green,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10,8.67,6,0.11,1,0,1,ft,1310.64,1310.64,1310.64,74.33
1289,Arabica,jorge octavio escamilla prado,Mexico,las ceibas,1104355254,,20,1 kg,2012,Washed / Wet,Green,7,6.58,6.67,6.83,7.08,6.83,10,6.67,10,6.67,0.14,3,0,11,m,1140,1140,1140,74.33
1290,Arabica,myrna roxana galvez gonzalez,Mexico,la marina-el orizabeño,1104820070,,100,1 kg,2012,Washed / Wet,None,6.92,6.42,6.17,7.33,7.25,6.75,10,6.67,10,6.5,0.13,0,0,27,m,1200,1200,1200,74
1291,Arabica,eugene holman pew,Mexico,rancho vigia,0,,20,1 kg,2012,Washed / Wet,Green,7.67,7,7.17,7.58,7.33,7.33,10,2.67,10,7.08,0.12,0,0,19,m,1250,1250,1250,73.83
1292,Arabica,kona pacific farmers cooperative,United States (Hawaii),,220456,kona pacific farmers cooperative,22,100 lbs,2012,Natural / Dry,,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,7.33,0,9,0,17,ft,NA,NA,NA,73.67
1293,Arabica,bourbon specialty coffees,Brazil,,002/4542/0189,bourbon specialty coffees,300,60 kg,2016,,Green,7.25,6.58,6.58,7,7,6.42,8,8,10,6.67,0.11,0,1,0,m,NA,NA,NA,73.5
1294,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,13-117-88,cafes finos de exportacion s de r.l.,275,2 kg,2014,Washed / Wet,Green,7,7.17,6.83,7.17,7,7.17,8,8,8,7.08,0.11,1,0,16,m,1350,1350,1350,73.42
1295,Arabica,kurt kappeli,Mexico,various,0016-2722-0001,upctiz zapoteca s.p.r. de r.l.,280,69 kg,2014,Washed / Wet,,7.08,7.08,6.92,7.08,6.92,6.92,8,8,8,6.92,0,1,0,1,m,1200,1200,1200,72.92
